ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT
B-693,"2-naphthalenesulfonic acid, 4-hydroxy-6-(phenyla","InChI=1S/C16H13NO4S/c18-16-10-14(22(19,20)21)8-11-6-7-13(9-15(11)16)17-12-4-2-1-3-5-12/h1-10,17-18H,(H,19,20,21)",QEAYLNJEDDOYNQ-UHFFFAOYSA-N,Oc1cc(cc2ccc(Nc3ccccc3)cc12)[S](O)(=O)=O,-1.97630000000,0.00000000000,1,G1,315.35000,3.53570,85.15210,22,4,3,6,3,112,3,0,0,3,86.63,127.14289380314,2.05563768759,937.02196368282
B-694,isolan,"InChI=1S/C10H17N3O2/c1-7(2)13-9(6-8(3)11-13)15-10(14)12(4)5/h6-7H,1-5H3",RNNBHZYEKNHLKT-UHFFFAOYSA-N,CC(C)n1nc(C)cc1OC(=O)N(C)C,0.67520000000,0.00000000000,1,G1,211.26500,1.83282,57.06000,15,4,0,5,2,84,1,0,0,1,47.36,89.62813237699,2.88855217590,355.54951601704
B-695,bis (2-hydroxy-3tert-butyl-5-methylphenyl) metha,"InChI=1S/C23H32O2/c1-14-9-16(20(24)18(11-14)22(3,4)5)13-17-10-15(2)12-19(21(17)25)23(6,7)8/h9-12,24-25H,13H2,1-8H3",KGRVJHAUYBGFFP-UHFFFAOYSA-N,Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C,-7.23110000000,0.91052448301,3,G4,340.50700,5.90044,105.89360,25,2,2,2,2,136,2,0,0,2,40.46,152.09132808832,2.58415169693,719.70591880250
B-696,dimorpholamine,"InChI=1S/C20H38N4O4/c1-3-5-7-21(19(25)23-11-15-27-16-12-23)9-10-22(8-6-4-2)20(26)24-13-17-28-18-14-24/h3-18H2,1-2H3",HZTMGWSBSDLALI-UHFFFAOYSA-N,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2,0.09850000000,0.00000000000,1,G1,398.54800,2.09500,108.53800,28,4,0,8,9,162,0,2,2,2,65.56,169.25095823422,1.95491483878,423.12203943328
B-698,"benzenemethanol, 4-chloro-.alpha.-phenyl-","InChI=1S/C13H11ClO/c14-12-8-6-11(7-9-12)13(15)10-4-2-1-3-5-10/h1-9,13,15H",AJYOOHCNOXWTKJ-UHFFFAOYSA-N,OC(c1ccccc1)c2ccc(Cl)cc2,-3.48860000000,0.00000000000,1,G1,218.68300,3.42170,61.95580,15,1,1,2,2,76,2,0,0,2,20.23,93.95093941904,2.28539529556,422.04875793845
B-700,"benzoic acid, 2-(methylamino)-","InChI=1S/C8H9NO2/c1-9-7-5-3-2-4-6(7)8(10)11/h2-5,9H,1H3,(H,10,11)",WVMBPWMAQDVZCM-UHFFFAOYSA-N,CNc1ccccc1C(O)=O,-2.87840000000,0.00000000000,1,G1,151.16500,1.42650,42.94800,11,2,2,3,2,58,1,0,0,1,49.33,64.66690538414,3.12121931889,270.54949758389
B-701,bianisidine,"InChI=1S/C14H16N2/c1-9-7-11(3-5-13(9)15)12-4-6-14(16)10(2)8-12/h3-8H,15-16H2,1-2H3",NUIURNJTPRWVAP-UHFFFAOYSA-N,Cc1cc(ccc1N)c2ccc(N)c(C)c2,-2.21300000000,0.00000000000,1,G1,212.29600,3.13484,70.17680,16,2,2,2,1,82,2,0,0,2,52.04,95.89816294838,2.50208037437,480.75370517391
B-703,"benzaldehyde, 3,4-dimethoxy-","InChI=1S/C9H10O3/c1-11-8-4-3-7(6-10)5-9(8)12-2/h3-6H,1-2H3",WJUFSDZVCOTFON-UHFFFAOYSA-N,COc1ccc(C=O)cc1OC,-1.41990000000,0.18646291890,2,G3,166.17600,1.51630,44.93350,12,3,0,3,3,64,1,0,0,1,35.53,70.91484202174,3.09773702076,281.10217875775
B-704,"benzaldehyde, 4-ethoxy-3-methoxy-","InChI=1S/C10H12O3/c1-3-13-9-5-4-8(7-11)6-10(9)12-2/h4-7H,3H2,1-2H3",BERFDQAMXIBOHM-UHFFFAOYSA-N,CCOc1ccc(C=O)cc1OC,-2.19130000000,0.00000000000,1,G1,180.20300,1.90640,49.55050,13,3,0,3,4,70,1,0,0,1,35.53,77.27978413614,2.99883778298,294.22137431058
B-705,5-chloro-2-hydroxydiphenylmethane,"InChI=1S/C13H11ClO/c14-12-6-7-13(15)11(9-12)8-10-4-2-1-3-5-10/h1-7,9,15H,8H2",NCKMMSIFQUPKCK-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cc2ccccc2,-3.16660000000,0.00000000000,1,G1,218.68300,3.63640,62.36480,15,1,1,2,2,76,2,0,0,2,20.23,93.95093941904,2.28073295107,451.34806165346
B-707,1h-purine,"InChI=1S/C5H4N4/c1-4-5(8-2-6-1)9-3-7-4/h1-3H,(H,6,7,8,9)",KDCGOANMDULRCW-UHFFFAOYSA-N,[nH]1cnc2ncncc12,0.61940000000,0.00000000000,1,G1,120.11500,0.35290,31.68370,9,3,1,4,0,44,2,0,0,2,54.46,50.98117201509,2.95465979029,282.93578074631
B-708,"2,2'-dithiobisbenzothiazole",InChI=1S/C14H8N2S4/c1-3-7-11-9(5-1)15-13(17-11)19-20-14-16-10-6-2-4-8-12(10)18-14/h1-8H,AFZSMODLJJCVPP-UHFFFAOYSA-N,S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-4.52180000000,1.27985823539,4,G4,332.50000,5.70540,90.95400,20,6,0,6,3,98,4,0,0,4,25.78,131.21803102883,1.56777965617,740.79708475791
B-709,pyrethrin i,"InChI=1S/C21H28O3/c1-7-8-9-10-15-14(4)18(12-17(15)22)24-20(23)19-16(11-13(2)3)21(19,5)6/h7-9,11,16,18-19H,1,10,12H2,2-6H3/b9-8-/t16-,18+,19+/m1/s1",ROVGZAWFACYCSP-VUMXUWRFSA-N,CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,-6.21550000000,0.00000000000,1,G1,328.45200,4.55820,96.35000,24,3,0,3,6,130,0,1,2,2,43.37,144.70460830956,2.05187472566,641.99500825157
B-710,pyrethrin ii,"InChI=1S/C22H28O5/c1-7-8-9-10-15-14(3)18(12-17(15)23)27-21(25)19-16(22(19,4)5)11-13(2)20(24)26-6/h7-9,11,16,18-19H,1,10,12H2,2-6H3/b9-8-,13-11+/t16-,18+,19+/m1/s1",VJFUPGQZSXIULQ-XIGJTORUSA-N,COC(=O)C(/C)=C/[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C/C=C)C1(C)C,-4.61680000000,0.00000000000,1,G1,372.46100,3.71130,102.69200,27,5,0,5,7,146,0,1,2,2,69.67,160.34461775351,2.07010603252,750.66482647396
B-713,propyl gallate,"InChI=1S/C10H12O5/c1-2-3-15-10(14)6-4-7(11)9(13)8(12)5-6/h4-5,11-13H,2-3H2,1H3",ZTHYODDOHIVTJV-UHFFFAOYSA-N,CCCOC(=O)c1cc(O)c(O)c(O)c1,-1.78270000000,0.00000000000,1,G1,212.20100,1.37020,52.00990,15,5,3,5,3,82,1,0,0,1,86.99,86.54894016322,2.90854651925,349.07065170154
B-714,"1,3,5,-trinitrohexahydro-1,3,5-triazine",InChI=1S/C3H6N6O6/c10-7(11)4-1-5(8(12)13)3-6(2-4)9(14)15/h1-3H2,XTFIVUDBNACUBN-UHFFFAOYSA-N,[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,-3.57060000000,0.10357458162,3,G5,222.11700,-1.64640,41.10120,15,6,0,12,3,84,0,1,1,1,139.14,81.61214034191,2.76819083017,251.69348213819
B-715,dimetan,"InChI=1S/C11H17NO3/c1-11(2)6-8(13)5-9(7-11)15-10(14)12(3)4/h5H,6-7H2,1-4H3",ITEQSCBLCCNACE-UHFFFAOYSA-N,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-0.84770000000,0.00000000000,1,G1,211.26100,1.95760,56.27300,15,3,0,4,1,84,0,0,1,1,46.61,89.88966108588,2.70588515609,315.79472362695
B-718,hydrazobenzene,"InChI=1S/C12H12N2/c1-3-7-11(8-4-1)13-14-12-9-5-2-6-10-12/h1-10,13-14H",YBQZXXMEJHZYMB-UHFFFAOYSA-N,N(Nc1ccccc1)c2ccccc2,-2.92100000000,0.00000000000,1,G1,184.24200,3.12560,60.12940,14,2,2,2,3,70,2,0,0,2,24.06,83.55835771301,1.95747589599,330.55201670963
B-719,2-anilinoethanol,"InChI=1S/C8H11NO/c10-7-6-9-8-4-2-1-3-5-8/h1-5,9-10H,6-7H2",MWGATWIBSKHFMR-UHFFFAOYSA-N,OCCNc1ccccc1,-0.47450000000,0.01721610625,2,G3,137.18200,1.09080,42.01750,10,2,2,2,3,54,1,0,0,1,32.26,60.50538328409,2.42652234659,173.87228237004
B-724,succinyl peroxide,"InChI=1S/C8H10O8/c9-5(10)1-3-7(13)15-16-8(14)4-2-6(11)12/h1-4H2,(H,9,10)(H,11,12)",MKTOIPPVFPJEQO-UHFFFAOYSA-N,OC(=O)CCC(=O)OOC(=O)CCC(O)=O,-0.84710000000,0.00000000000,1,G1,234.16000,-0.28260,45.92360,16,6,2,8,6,90,0,0,0,0,127.20,89.68478750792,3.62516565232,264.41343573651
B-725,ethyl nonanoate,"InChI=1S/C11H22O2/c1-3-5-6-7-8-9-10-11(12)13-4-2/h3-10H2,1-2H3",BYEVBITUADOIGY-UHFFFAOYSA-N,CCCCCCCCC(=O)OCC,-3.80070000000,0.00000000000,1,G1,186.29500,3.30010,54.62600,13,2,0,2,8,78,0,0,0,0,26.30,81.66373950135,3.02108124563,121.25868639908
B-726,"3-methylene-7-methyl-1,6-octadiene  (myrcene)","InChI=1S/C10H16/c1-5-10(4)8-6-7-9(2)3/h5,7H,1,4,6,8H2,2-3H3",UAHWPYUMFXYFJY-UHFFFAOYSA-N,CC(C)=CCCC(=C)C=C,-4.38610000000,0.02202387130,2,G3,136.23800,3.47500,48.00200,10,0,0,0,4,56,0,0,0,0,0.00,63.95492096085,3.46290469709,145.42124551086
B-728,4-hydroxy-4-methyl-2-pentanone,"InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",SWXVUIWOUIDPGS-UHFFFAOYSA-N,CC(=O)CC(C)(C)O,0.93490000000,0.00000000000,1,G1,116.16000,0.73640,31.59580,8,2,1,2,2,48,0,0,0,0,37.30,49.51971745205,3.55125292437,89.19188266301
B-731,dioctyl adipate,"InChI=1S/C22H42O4/c1-3-5-7-9-11-15-19-25-21(23)17-13-14-18-22(24)26-20-16-12-10-8-6-4-2/h3-20H2,1-2H3",NEHDRDVHPTWWFG-UHFFFAOYSA-N,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-5.67680000000,0.00000000000,1,G1,370.57400,6.35420,107.13800,26,4,0,4,19,154,0,0,0,0,52.60,160.95317008926,3.30776894710,296.10393706165
B-732,1-[(2-aminoethyl)amino]-2-propanol,"InChI=1S/C5H14N2O/c1-5(8)4-7-3-2-6/h5,7-8H,2-4,6H2,1H3",CWKVFRNCODQPDB-UHFFFAOYSA-N,CC(O)CNCCN,0.92750000000,0.00000000000,1,G1,118.18000,-1.08450,33.60490,8,3,3,3,4,50,0,0,0,0,58.28,49.88300611823,2.71584276129,47.69332843437
B-734,isoamyl acetate,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",MLFHJEHSLIIPHL-UHFFFAOYSA-N,CC(C)CCOC(C)=O,-1.81350000000,0.05325000000,2,G3,130.18700,1.59560,36.08800,9,2,0,2,3,54,0,0,0,0,26.30,56.20397104376,3.00610503005,86.91694057589
B-735,"acetic acid, 2,2'-thiobis-","InChI=1S/C4H6O4S/c5-3(6)1-9-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)",UVZICZIVKIMRNE-UHFFFAOYSA-N,OC(=O)CSCC(O)=O,0.42550000000,0.00000000000,1,G1,150.15500,-0.11120,32.59660,9,3,2,5,4,52,0,0,0,0,74.60,55.86869910086,3.10282594232,107.73604288124
B-736,octanal,"InChI=1S/C8H16O/c1-2-3-4-5-6-7-8-9/h8H,2-7H2,1H3",NUJGJRNETVAIRJ-UHFFFAOYSA-N,CCCCCCCC=O,-2.35980000000,0.00000000000,1,G1,128.21500,2.54580,39.44000,9,1,0,1,6,54,0,0,0,0,17.07,57.45536792865,2.66388388740,59.58797503894
B-737,diethylene glycol monobutyl ether acetate,"InChI=1S/C10H20O4/c1-3-4-5-12-6-7-13-8-9-14-10(2)11/h3-9H2,1-2H3",VXQBJTKSVGFQOL-UHFFFAOYSA-N,CCCCOCCOCCOC(C)=O,-0.81880000000,0.15739194475,2,G3,204.26600,1.38280,53.17900,14,4,0,4,9,84,0,0,0,0,44.76,85.52588784596,2.88406461471,136.08368795993
B-738,n-decane,"InChI=1S/C10H22/c1-3-5-7-9-10-8-6-4-2/h3-10H2,1-2H3",DIOQZVSQGTUSAI-UHFFFAOYSA-N,CCCCCCCCCC,-6.43720000000,0.00000000000,1,G1,142.28600,4.14700,48.28400,10,0,0,0,7,62,0,0,0,0,0.00,66.02373005740,2.64760484894,40.00000000000
B-740,n-dodecylamine,"InChI=1S/C12H27N/c1-2-3-4-5-6-7-8-9-10-11-12-13/h2-13H2,1H3",JRBPAEWTRLWTQC-UHFFFAOYSA-N,CCCCCCCCCCCCN,-3.37590000000,0.81680995926,6,G4,185.35500,3.86600,60.89840,13,1,1,1,10,80,0,0,0,0,26.02,84.09350498320,2.75814981843,71.19366193720
B-742,methane arsonate,"InChI=1S/CH5AsO3/c1-2(3,4)5/h1H3,(H2,3,4,5)",QYPPRTNMGCREIM-UHFFFAOYSA-N,C[As](O)(O)=O,0.26220000000,0.00000000000,1,G1,139.97000,-1.02980,16.74210,5,1,2,4,0,32,0,0,0,0,57.53,32.62405180489,3.47206649560,53.02865236353
B-743,tetrakis(hydroxymethyl)phosphonium chloride,"InChI=1S/C4H12O4P.ClH/c5-1-9(2-6,3-7)4-8;/h5-8H,1-4H2;1H/q+1;/p-1",AKXUUJCMWZFYMV-UHFFFAOYSA-M,[Cl-].OC[P+](CO)(CO)CO,0.32200000000,0.00000000000,1,G1,190.56300,-4.19280,35.26320,10,4,4,6,4,64,0,0,0,0,80.92,66.24868609272,0.00000000000,60.14806784229
B-744,2-amino-2-methyl-1-propanol,"InChI=1S/C4H11NO/c1-4(2,5)3-6/h6H,3,5H2,1-2H3",CBTVGIZVANVGBH-UHFFFAOYSA-N,CC(C)(N)CO,1.04990000000,0.00000000000,1,G1,89.13800,-0.28400,25.35220,6,2,2,2,1,38,0,0,0,0,46.25,37.96820182023,3.16848987267,37.30296890881
B-745,"1,2-dibromotetrafluoroethane","InChI=1S/C2Br2F4/c3-1(5,6)2(4,7)8",KVBKAPANDHPRDG-UHFFFAOYSA-N,FC(F)(Br)C(F)(F)Br,-4.93760000000,0.00000000000,1,G1,259.82200,2.96180,27.74800,8,0,0,6,1,50,0,0,0,0,0.00,59.50142996521,4.02039154318,67.01955000865
B-746,camphoric acid,"InChI=1S/C10H16O4/c1-9(2)6(7(11)12)4-5-10(9,3)8(13)14/h6H,4-5H2,1-3H3,(H,11,12)(H,13,14)/p-2/t6-,10+/m1/s1",LSPHULWDVZXLIL-LDWIPMOCSA-L,CC1(C)[C@H](CC[C@@]1(C)C([O-])=O)C([O-])=O,-1.42070000000,0.00000000000,1,G1,198.21800,-1.07130,44.62600,14,4,0,4,2,80,0,1,1,1,80.26,82.92941060835,3.08167500607,281.84658567733
B-747,picrotoxin,"InChI=1S/C15H18O7.C15H16O6/c1-12(2,18)6-7-10(16)20-8(6)9-13(3)14(7,19)4-5-15(13,22-5)11(17)21-9;1-5(2)7-8-11(16)19-9(7)10-13(3)14(8,18)4-6-15(13,21-6)12(17)20-10/h5-9,18-19H,4H2,1-3H3;6-10,18H,1,4H2,2-3H3/t5-,6+,7?,8?,9-,13-,14-,15+;6?,7-,8?,9?,10+,13+,14+,15-/m10/s1",VJKUPQSHOVKBCO-ZTYBEOBUSA-N,CC(=C)[C@@H]1C2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C,-2.16720000000,0.00000000000,1,G1,602.58900,-0.92920,135.14740,43,13,3,13,2,232,0,10,10,10,190.95,245.29054996519,0.00000012110,1500.40631221919
B-749,sucrose octaacetate,"InChI=1S/C28H38O19/c1-12(29)37-9-20-22(40-15(4)32)24(42-17(6)34)25(43-18(7)35)27(45-20)47-28(11-39-14(3)31)26(44-19(8)36)23(41-16(5)33)21(46-28)10-38-13(2)30/h20-27H,9-11H2,1-8H3/t20-,21-,22-,23-,24+,25-,26+,27-,28+/m1/s1",ZIJKGAXBCRWEOL-SAXBRCJISA-N,CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,-2.87260000000,0.00000000000,1,G1,678.59300,-0.82920,145.01900,47,19,0,19,13,264,0,2,2,2,238.09,268.12220013441,2.78314674123,1214.08451537029
B-750,"cyclohexanol, 1-ethynyl-, carbamate","InChI=1S/C9H13NO2/c1-2-9(12-8(10)11)6-4-3-5-7-9/h1H,3-7H2,(H2,10,11)",GXRZIMHKGDIBEW-UHFFFAOYSA-N,NC(=O)OC1(CCCCC1)C#C,-1.82530000000,0.00000000000,1,G1,167.20800,1.41780,45.31740,12,2,1,3,1,66,0,1,1,1,52.32,72.26714020790,2.61462550504,211.05865002596
B-751,dipentaerythritol,"InChI=1S/C10H22O7/c11-1-9(2-12,3-13)7-17-8-10(4-14,5-15)6-16/h11-16H,1-8H2",TXBCBTDQIULDIA-UHFFFAOYSA-N,OCC(CO)(CO)COCC(CO)(CO)CO,-1.95820000000,0.03344962655,2,G3,254.27900,-3.07040,58.19980,17,7,6,7,10,104,0,0,0,0,130.61,99.90267780008,4.27630263018,152.56410964171
B-752,"tris(2,3-dibromopropyl) phosphate","InChI=1S/C9H15Br6O4P/c10-1-7(13)4-17-20(16,18-5-8(14)2-11)19-6-9(15)3-12/h7-9H,1-6H2",PQYJRMFWJJONBO-UHFFFAOYSA-N,BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr,-4.94050000000,0.00000000000,1,G1,697.61300,5.61950,104.98950,20,4,0,11,12,122,0,0,0,0,44.76,169.75431993985,4.44841822580,254.81734999619
B-753,demeton-s,"InChI=1S/C8H19O3PS2/c1-4-10-12(9,11-5-2)14-8-7-13-6-3/h4-8H2,1-3H3",GRPRVIYRYGLIJU-UHFFFAOYSA-N,CCO[P](=O)(OCC)SCCSCC,-2.11120000000,0.00000000000,1,G1,258.34500,3.65380,66.31550,14,5,0,6,9,86,0,0,0,0,35.53,94.97868137782,3.77679725298,167.96932691750
B-754,"5,5-dimethyl-1,3-cyclohexanedione","InChI=1S/C8H12O2/c1-8(2)4-6(9)3-7(10)5-8/h3-5H2,1-2H3",BADXJIPKFRBFOT-UHFFFAOYSA-N,CC1(C)CC(=O)CC(=O)C1,-1.52760000000,0.00000000000,1,G1,140.18200,1.33470,37.64600,10,2,0,2,0,56,0,1,1,1,34.14,60.61105887516,2.68468675395,161.69661270558
B-755,oxanamide,"InChI=1S/C8H15NO2/c1-3-5-6-8(4-2,11-6)7(9)10/h6H,3-5H2,1-2H3,(H2,9,10)",WBLPIVIXQOFTPQ-UHFFFAOYSA-N,CCCC1OC1(CC)C(N)=O,-1.17450000000,0.00000000000,1,G1,157.21300,0.81940,41.99740,11,2,1,3,4,64,0,1,1,1,55.62,66.90297270164,2.49401937392,169.47499331587
B-756,hydroxyurea,"InChI=1S/CH4N2O2/c2-1(4)3-5/h5H,(H3,2,3,4)",VSNHCAURESNICA-UHFFFAOYSA-N,NC(=O)NO,1.11890000000,0.00000000000,1,G1,76.05500,-0.95610,14.50560,5,2,3,4,0,30,0,0,0,0,75.35,28.53879826017,2.84737892309,42.91260938324
B-757,pyruvic acid,"InChI=1S/C3H4O3/c1-2(4)3(5)6/h1H3,(H,5,6)",LCTONWCANYUPML-UHFFFAOYSA-N,CC(=O)C(O)=O,1.05520000000,0.00000000000,1,G1,88.06200,-0.34000,18.31680,6,2,1,3,1,34,0,0,0,0,54.37,34.58641320891,3.56770345504,72.03910001731
B-759,trimethadione,InChI=1S/C6H9NO3/c1-6(2)4(8)7(3)5(9)10-6/h1-3H3,IRYJRGCIQBGHIV-UHFFFAOYSA-N,CN1C(=O)OC(C)(C)C1=O,-0.45680000000,0.00000000000,1,G1,143.14200,0.37360,33.33000,10,3,0,4,0,56,0,1,1,1,46.61,58.75455354608,2.92082085390,197.16960966242
B-760,"benzamide, n- (4-aminophenyl)sulfonyl -","InChI=1S/C13H12N2O3S/c14-11-6-8-12(9-7-11)19(17,18)15-13(16)10-4-2-1-3-5-10/h1-9H,14H2,(H,15,16)",PBCZLFBEBARBBI-UHFFFAOYSA-N,Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2,-2.95010000000,0.00000000000,1,G1,276.31700,1.38750,71.94840,19,4,2,6,3,98,2,0,0,2,89.26,110.66549031304,2.22689198537,679.58808570151
B-762,silver lactate,"InChI=1S/C3H5O3.Ag/c1-2(4)3(5)6;/h2H,1H3,(H,5,6);/q-1;+1",CUPCAVOUAWGFEI-UHFFFAOYSA-N,[Ag+].CC([O-])C(O)=O,-0.47020000000,0.00000000000,1,G1,196.93800,-1.18270,17.09780,7,2,1,4,1,46,0,0,0,0,60.36,56.85252771435,0.00000000000,61.20035947604
B-763,"2,5-pyrrolidinedione, 1-bromo-",InChI=1S/C4H4BrNO2/c5-6-3(7)1-2-4(6)8/h1-2H2,PCLIMKBDDGJMGD-UHFFFAOYSA-N,BrN1C(=O)CCC1=O,-1.08310000000,0.00000000000,1,G1,177.98500,0.44530,30.01400,8,2,0,4,0,44,0,1,1,1,37.38,54.98881449107,2.70034212433,128.97373660251
B-764,"1-chloro-2,5-pyrrolidinedione",InChI=1S/C4H4ClNO2/c5-6-3(7)1-2-4(6)8/h1-2H2,JRNVZBWKYDBUCA-UHFFFAOYSA-N,ClN1C(=O)CCC1=O,-0.97020000000,0.00000000000,1,G1,133.53400,0.28920,26.94000,8,2,0,4,0,44,0,1,1,1,37.38,51.32606114722,2.70034212433,128.97373660251
B-765,ursodeoxycholic acid,"InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16-,17-,18+,19+,20+,22+,23+,24-/m1/s1",RUDATBOHQWOJDD-UZVSRGJWSA-N,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.29290000000,0.00000000000,1,G1,392.58000,4.47790,108.64740,28,3,3,4,4,160,0,4,4,4,77.76,169.65381840147,1.55482201761,605.41256848698
B-768,noscapine,"InChI=1S/C22H23NO7/c1-23-8-7-11-9-14-20(29-10-28-14)21(27-4)15(11)17(23)18-12-5-6-13(25-2)19(26-3)16(12)22(24)30-18/h5-6,9,17-18H,7-8,10H2,1-4H3/t17-,18+/m1/s1",AKNNEGZIBPJZJG-MSOLQXFVSA-N,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,-3.13930000000,0.00000000000,1,G1,413.42600,2.88180,105.89450,30,8,0,8,4,158,2,0,3,5,75.69,173.72305215623,1.68522902386,1034.87660934273
B-769,1-hydroxyanthraquinone,"InChI=1S/C14H8O3/c15-11-7-3-6-10-12(11)14(17)9-5-2-1-4-8(9)13(10)16/h1-7,15H",BTLXPCBPYBNQNR-UHFFFAOYSA-N,Oc1cccc2C(=O)c3ccccc3C(=O)c12,-4.42130000000,0.00000000000,1,G1,224.21500,2.16760,61.41380,17,3,1,3,0,82,2,0,1,3,54.37,97.32982835311,2.37409393006,656.26694027854
B-770,"2,4,6-trinitrobenzoic acid","InChI=1S/C7H3N3O8/c11-7(12)6-4(9(15)16)1-3(8(13)14)2-5(6)10(17)18/h1-2H,(H,11,12)",KAQBNBSMMVTKRN-UHFFFAOYSA-N,OC(=O)c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1.09770000000,0.00000000000,1,G1,257.11400,1.10940,53.36450,18,7,1,11,4,94,1,0,0,1,166.72,96.71102825363,3.76417888375,545.04847501583
B-771,"8-quinolinol,5-chloro-","InChI=1S/C9H6ClNO/c10-7-3-4-8(12)9-6(7)2-1-5-11-9/h1-5,12H",CTQMJYWDVABFRZ-UHFFFAOYSA-N,Oc1ccc(Cl)c2cccnc12,-3.97560000000,0.00000000000,1,G1,179.60600,2.59380,48.41780,12,2,1,3,0,60,2,0,0,2,33.12,74.43021561126,2.94647132484,387.29809118912
B-772,"2-cyclohexyl-4,6-dinitrophenol","InChI=1S/C12H14N2O5/c15-12-10(8-4-2-1-3-5-8)6-9(13(16)17)7-11(12)14(18)19/h6-8,15H,1-5H2",QJYHUJAGJUHXJN-UHFFFAOYSA-N,Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C2CCCCC2,-4.24920000000,0.00000000000,1,G1,266.25300,3.25630,67.24160,19,5,1,7,3,102,1,1,1,2,106.51,108.71540984954,2.50775880402,523.09618219500
B-773,2-phenylcinchoninic acid,"InChI=1S/C16H11NO2/c18-16(19)13-10-15(11-6-2-1-3-7-11)17-14-9-5-4-8-12(13)14/h1-10H,(H,18,19)",YTRMTPPVNRALON-UHFFFAOYSA-N,OC(=O)c1cc(nc2ccccc12)c3ccccc3,-3.19260000000,0.00000000000,1,G1,249.26900,3.60000,74.13830,19,2,1,3,2,92,3,0,0,3,50.19,109.71050780488,2.30967085967,751.04860798619
B-774,npa (naptalam),"InChI=1S/C18H13NO3/c20-17(14-9-3-4-10-15(14)18(21)22)19-16-11-5-7-12-6-1-2-8-13(12)16/h1-11H,(H,19,20)(H,21,22)",JXTHEWSKYLZVJC-UHFFFAOYSA-N,OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3.16330000000,0.00000000000,1,G1,291.30600,3.79030,85.30250,22,2,2,4,3,108,3,0,0,3,66.40,126.56718622198,1.99248609507,865.59508428230
B-775,"naphthalene-1,3-diol","InChI=1S/C10H8O2/c11-8-5-7-3-1-2-4-9(7)10(12)6-8/h1-6,11-12H",XOOMNEFVDUTJPP-UHFFFAOYSA-N,Oc1cc(O)c2ccccc2c1,-1.94930000000,0.00000000000,1,G1,160.17200,2.25100,47.27760,12,2,2,2,0,60,2,0,0,2,40.46,69.70153515562,2.89206504517,421.10813525323
B-776,captan,"InChI=1S/C9H8Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-2,5-6H,3-4H2",LDVVMCZRFWMZSG-UHFFFAOYSA-N,ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-4.77040000000,0.00000000000,1,G1,300.59400,2.91350,65.08800,16,3,0,7,1,88,0,1,2,2,37.38,112.20868669069,2.17985752851,340.25582366668
