id,bibtexkey,quotation,bibliography,doi
472,633,Mackay et&nbsp;al. (1992a),"Mackay, D., Shiu, W. Y., &#x0026; Ma, K. C.: Illustrated Handbook of Physical-Chemical Properties and Environmental Fate for Organic Chemicals, vol. I of <span class='"cmti-10'">Monoaromatic</span> <span class='"cmti-10'">Hydrocarbons, Chlorobenzenes, and PCBs</span>, Lewis Publishers, Boca Raton (1992a). ",
473,634,Mackay et&nbsp;al. (1992b),"Mackay, D., Shiu, W. Y., &#x0026; Ma, K. C.: Illustrated Handbook of Physical-Chemical Properties and Environmental Fate for Organic Chemicals, vol. II of <span class='"cmti-10'">Polynuclear</span> <span class='"cmti-10'">Aromatic Hydrocarbons, Polychlorinated Dioxins, and Dibenzofurans</span>, Lewis Publishers, Boca Raton (1992b). ",
474,635,Mackay et&nbsp;al. (1993),"Mackay, D., Shiu, W. Y., &#x0026; Ma, K. C.: Illustrated Handbook of Physical-Chemical Properties and Environmental Fate for Organic Chemicals, vol. III of <span class='"cmti-10'">Volatile Organic</span> <span class='"cmti-10'">Chemicals</span>, Lewis Publishers, Boca Raton (1993). ",
475,636,Mackay et&nbsp;al. (1995),"Mackay, D., Shiu, W. Y., &#x0026; Ma, K. C.: Illustrated Handbook of Physical-Chemical Properties and Environmental Fate for Organic Chemicals, vol. IV of <span class='"cmti-10'">Oxygen, Nitrogen,</span> <span class='"cmti-10'">and Sulfur Containing Compounds</span>, Lewis Publishers, Boca Raton (1995). ",
476,2611,Mackay et&nbsp;al. (2006a),"Mackay, D., Shiu, W. Y., Ma, K. C., &#x0026; Lee, S. C.: Handbook of Physical-Chemical Properties and Environmental Fate for Organic Chemicals, vol. I of <span class='"cmti-10'">Introduction and</span> <span class='"cmti-10'">Hydrocarbons</span>, CRC/Taylor &#x0026; Francis Group (2006a). ",
477,2612,Mackay et&nbsp;al. (2006b),"Mackay, D., Shiu, W. Y., Ma, K. C., &#x0026; Lee, S. C.: Handbook of Physical-Chemical Properties and Environmental Fate for Organic Chemicals, vol. II of <span class='"cmti-10'">Halogenated</span> <span class='"cmti-10'">Hydrocarbons</span>, CRC/Taylor &#x0026; Francis Group (2006b). ",
478,2613,Mackay et&nbsp;al. (2006c),"Mackay, D., Shiu, W. Y., Ma, K. C., &#x0026; Lee, S. C.: Handbook of Physical-Chemical Properties and Environmental Fate for Organic Chemicals, vol. III of <span class='"cmti-10'">Oxygen Containing</span> <span class='"cmti-10'">Compounds</span>, CRC/Taylor &#x0026; Francis Group (2006c). ",
479,2614,Mackay et&nbsp;al. (2006d),"Mackay, D., Shiu, W. Y., Ma, K. C., &#x0026; Lee, S. C.: Handbook of Physical-Chemical Properties and Environmental Fate for Organic Chemicals, vol. IV of <span class='"cmti-10'">Nitrogen and Sulfur</span> <span class='"cmti-10'">Containing Compounds and Pesticides</span>, CRC/Taylor &#x0026; Francis Group (2006d). ",
480,1992,Manogue and Pigford (1960),"Manogue, W. H. &#x0026; Pigford, R. L.: <span class='"cmti-10'">The kinetics</span> <span class='"cmti-10'">of the absorption of phosgene into water and aqueous solutions</span>, AIChE J., 6, 494–500, <a href='"https://doi.org/10.1002/AIC.690060329'" >doi:10.1002/AIC.690060329</a> (1960). ",
481,2964,Marin et&nbsp;al. (1999),"Marin, M., Baek, I., &#x0026; Taylor, A. J.: <span class='"cmti-10'">Volatile release from</span> <span class='"cmti-10'">aqueous solutions under dynamic headspace dilution conditions</span>, J. Agric. Food Chem., 47, 4750–4755, <a href='"https://doi.org/10.1021/JF990470G'" >doi:10.1021/JF990470G</a> (1999). ",
482,2607,Markham and Kobe (1941),"Markham, A. E. &#x0026; Kobe, K. A.: <span class='"cmti-10'">The solubility</span> <span class='"cmti-10'">of gases in liquids</span>, Chem. Rev., 28, 519–588, <a href='"https://doi.org/10.1021/CR60091A003'" >doi:10.1021/CR60091A003</a> (1941). ",
483,167,Marsh and McElroy (1985),"Marsh, A. R. W. &#x0026; McElroy, W. J.: <span class='"cmti-10'">The</span> <span class='"cmti-10'">dissociation constant and Henry&#x2019;s law constant of</span> HCl <span class='"cmti-10'">in aqueous solution</span>, Atmos. Environ., 19, 1075–1080, <a href='"https://doi.org/10.1016/0004-6981(85)90192-1'" >doi:10.1016/0004-6981(85)90192-1</a> (1985). ",
484,769,Marti et&nbsp;al. (1997),"Marti, J. J., Jefferson, A., Cai, X. P., Richert, C., McMurry, P. H., &#x0026; Eisele, F.: H<sub><span class='"cmr-7'">2</span></sub>SO<sub><span class='"cmr-7'">4</span></sub> <span class='"cmti-10'">vapor pressure of sulfuric acid and ammonium sulfate</span> <span class='"cmti-10'">solutions</span>, J. Geophys. Res., 102D, 3725–3735, <a href='"https://doi.org/10.1029/96JD03064'" >doi:10.1029/96JD03064</a> (1997). ",
485,2625,Martikainen et&nbsp;al. (1987),"Martikainen, P., Salmi, T., Paatero, E., Hummelstedt, L., Klein, P., Damén, H., &#x0026; Lindroos, T.: <span class='"cmti-10'">Kinetics of homogeneous catalytic</span> <span class='"cmti-10'">chlorination of acetic acid</span>, J. Chem. Tech. Biotechnol., 40, 259–274, <a href='"https://doi.org/10.1002/JCTB.280400405'" >doi:10.1002/JCTB.280400405</a> (1987). ",
486,74,Martin (1984),"Martin, L. R.: <span class='"cmti-10'">Kinetic studies of sulfite oxidation in aqueous</span> <span class='"cmti-10'">solution</span>, in: SO<sub><span class='"cmr-7'">2</span></sub>, NO and NO<sub><span class='"cmr-7'">2</span></sub> Oxidation Mechanisms: Atmospheric Considerations, edited by Calvert, J. G., pp. 63–100, Butterworth Publishers, Boston, MA (1984). ",
487,43,Martin and Damschen (1981),"Martin, L. R. &#x0026; Damschen, D. E.: <span class='"cmti-10'">Aqueous</span> <span class='"cmti-10'">oxidation of sulfur dioxide by hydrogen peroxide at low pH</span>, Atmos. Environ., 15, 1615–1621, <a href='"https://doi.org/10.1016/0004-6981(81)90146-3'" >doi:10.1016/0004-6981(81)90146-3</a> (1981). ",
488,3095,Mazzoni et&nbsp;al. (1997),"Mazzoni, S. M., Roy, S., &#x0026; Grigoras, S.: <span class='"cmti-10'">Eco-relevant properties of selected organosilicon materials</span>, in: The Handbook of Environmental Chemistry, Vol 3. Part H. Organosilicon Materials, edited by Chandra, G., pp. 53–81, Springer Verlag, Berlin (1997). ",
489,mcauliffe71,McAuliffe (1971),"McAuliffe, C.: <span class='"cmti-10'">Gas chromatographic determination of</span> <span class='"cmti-10'">solutes by multiple phase equilibrium</span>, Chem. Technol., 1, 46–51 (1971). ",
490,mccarty80,McCarty (1980),"McCarty, P. L.: <span class='"cmti-10'">Organics in water an engineering</span> <span class='"cmti-10'">challenge</span>, J. Environ. Eng. Div., 106, 1–17 (1980). ",
491,543,McConnell et&nbsp;al. (1975),"McConnell, G., Ferguson, D. M., &#x0026; Pearson, C. R.: <span class='"cmti-10'">Chlorinated hydrocarbons and the</span> <span class='"cmti-10'">environment</span>, Endeavour, 34, 13–18, <a href='"https://doi.org/10.1016/0160-9327(75)90062-9'" >doi:10.1016/0160-9327(75)90062-9</a> (1975). ",
492,3103,McDevit and Long (1952),"McDevit, W. F. &#x0026; Long, F. A.: <span class='"cmti-10'">The activity</span> <span class='"cmti-10'">coefficient of benzene in aqueous salt solutions</span>, J. Am. Chem. Soc., 74, 1773–1777, <a href='"https://doi.org/10.1021/JA01127A048'" >doi:10.1021/JA01127A048</a> (1952). ",
493,2975,McLachlan et&nbsp;al. (1990),"McLachlan, M., Mackay, D., &#x0026; Jones, P. H.: <span class='"cmti-10'">A conceptual model of organic</span> <span class='"cmti-10'">chemical volatilization at waterfalls</span>, Environ. Sci. Technol., 24, 252–257, <a href='"https://doi.org/10.1021/ES00072A015'" >doi:10.1021/ES00072A015</a> (1990). ",
494,1014,McLinden (1989),"McLinden, M. O.: <span class='"cmti-10'">Physical properties of alternatives to</span> <span class='"cmti-10'">the fully halogenated chlorofluorocarbons</span>, in: WMO Report 20, Scientific Assessment of Stratospheric Ozone: 1989, Volume II, pp. 11–38, World Meteorol. Organ., Geneva (1989). ",
495,3098,McNeill et&nbsp;al. (2012),"McNeill, V. F., Woo, J. L., Kim, D. D., Schwier, A. N., Wannell, N. J., Sumner, A. J., &#x0026; Barakat, J. M.: <span class='"cmti-10'">Aqueous-phase secondary organic</span> <span class='"cmti-10'">aerosol and organosulfate formation in atmospheric aerosols: a modeling</span> <span class='"cmti-10'">study</span>, Environ. Sci. Technol., 46, 8075–8081, <a href='"https://doi.org/10.1021/ES3002986'" >doi:10.1021/ES3002986</a> (2012). ",
496,3009,McPhedran et&nbsp;al. (2013),"McPhedran, K. N., Seth, R., &#x0026; Drouillard, K. G.: <span class='"cmti-10'">Evaluation of the gas</span> <span class='"cmti-10'">stripping technique for calculation of Henry&#x2019;s</span> <span class='"cmti-10'">law constants using the initial slope method for 1,2,4,5-tetrachlorobenzene,</span> <span class='"cmti-10'">pentachlorobenzene, and hexachlorobenzene</span>, Chemosphere, 91, 1648–1652, <a href='"https://doi.org/10.1016/J.CHEMOSPHERE.2012.12.017'" >doi:10.1016/J.CHEMOSPHERE.2012.12.017</a> (2013). ",
497,505,Meadows and Spedding (1974),"Meadows, R. W. &#x0026; Spedding, D. J.: <span class='"cmti-10'">The</span> <span class='"cmti-10'">solubility of very low concentrations of carbon monoxide in aqueous</span> <span class='"cmti-10'">solution</span>, Tellus, 26, 143–149, <a href='"https://doi.org/10.3402/TELLUSA.V26I1-2.9745'" >doi:10.3402/TELLUSA.V26I1-2.9745</a> (1974). ",
498,1658,Mentel et&nbsp;al. (2004),"Mentel, T. F., Folkers, M., Tillmann, R., Henk, H., Wahner, A., Otjes, R., Blom, M., &#x0026; ten Brink, H. M.: <span class='"cmti-10'">Determination of the Henry coefficients</span> <span class='"cmti-10'">for organic aerosol components</span>, Geophys. Res. Abstr., 6, 1525 (2004). ",
499,2454,Metcalfe et&nbsp;al. (1980),"Metcalfe, C. D., McLeese, D. W., &#x0026; Zitko, V.: <span class='"cmti-10'">Rate of volatilization of fenitrothion from</span> <span class='"cmti-10'">fresh water</span>, Chemosphere, 9, 151–155, <a href='"https://doi.org/10.1016/0045-6535(80)90086-7'" >doi:10.1016/0045-6535(80)90086-7</a> (1980). ",
500,1145,Meylan and Howard (1991),"Meylan, W. M. &#x0026; Howard, P. H.: <span class='"cmti-10'">Bond</span> <span class='"cmti-10'">contribution method for estimating Henry&#x2019;s law constants</span>, Environ. Toxicol. Chem., 10, 1283–1293, <a href='"https://doi.org/10.1002/ETC.5620101007'" >doi:10.1002/ETC.5620101007</a> (1991). ",
501,1928,Miller and Stuart (2000),"Miller, M. E. &#x0026; Stuart, J. D.: <span class='"cmti-10'">Measurement of</span> <span class='"cmti-10'">aqueous Henry&#x2019;s law constants for oxygenates and aromatics found in</span> <span class='"cmti-10'">gasolines by the static headspace method</span>, Anal. Chem., 72, 622–625, <a href='"https://doi.org/10.1021/AC990757C'" >doi:10.1021/AC990757C</a> (2000). ",
502,1927,Miller and Stuart (2003),"Miller, M. E. &#x0026; Stuart, J. D.: <span class='"cmti-10'">Correction: Measurement of aqueous Henry&#x2019;s law constants</span> <span class='"cmti-10'">for oxygenates and aromatics found in gasolines by the static headspace</span> <span class='"cmti-10'">method</span>, Anal. Chem., 75, 1037, <a href='"https://doi.org/10.1021/AC034002O'" >doi:10.1021/AC034002O</a> (2003). ",
503,733,Mills et&nbsp;al. (1993),"Mills, I., Cvitaš, T., Homann, K., Kallay, N., &#x0026; Kuchitsu, K.: International Union of Pure and Applied Chemistry: Quantities, Units and Symbols in Physical Chemistry, Blackwell Science, Boca Raton, URL http://old.iupac.org/publications/books/gbook/green_book_2ed.pdf (1993). ",
504,671,Mirabel et&nbsp;al. (1996),"Mirabel, P., George, C., Magi, L., &#x0026; Ponche, J. L.: <span class='"cmti-10'">Chapter 6.3:</span> <span class='"cmti-10'">Gas-liquid interactions</span>, in: Heterogeneous and Liquid-Phase Processes, edited by Warneck, P., pp. 175–181, Springer Verlag, Berlin, <a href='"https://doi.org/10.1007/978-3-642-61445-3_6'" >doi:10.1007/978-3-642-61445-3_6</a> (1996). ",
505,3082,Mirvish et&nbsp;al. (1976),"Mirvish, S. S., Issenberg, P., &#x0026; Sornson, H. C.: <span class='"cmti-10'">Air-water and ether-water</span> <span class='"cmti-10'">distribution of N-nitroso compounds: implications for laboratory safety,</span> <span class='"cmti-10'">analytic methodology, and carcinogenicity for the rat esophagus, nose,</span> <span class='"cmti-10'">and liver</span>, J. Natl. Cancer Inst., 56, 1125–1129, <a href='"https://doi.org/10.1093/jnci/56.6.1125'" >doi:10.1093/jnci/56.6.1125</a> (1976). ",
506,2530,Modarresi et&nbsp;al. (2007),"Modarresi, H., Modarress, H., &#x0026; Dearden, J. C.: <span class='"cmti-10'">QSPR model of Henry&#x2019;s law</span> <span class='"cmti-10'">constant for a diverse set of organic chemicals based on genetic</span> <span class='"cmti-10'">algorithm-radial basis function network approach</span>, Chemosphere, 66, 2067–2076, <a href='"https://doi.org/10.1016/J.CHEMOSPHERE.2006.09.049'" >doi:10.1016/J.CHEMOSPHERE.2006.09.049</a> (2007). ",
507,3117,Mohebbi et&nbsp;al. (2012),"Mohebbi, V., Naderifar, A., Behbahani, R. M., &#x0026; Moshfeghian, M.: <span class='"cmti-10'">Determination</span> <span class='"cmti-10'">of Henry&#x2019;s law constant of light hydrocarbon gases at low temperatures</span>, J. Chem. Thermodyn., 51, 8–11, <a href='"https://doi.org/10.1016/J.JCT.2012.02.014'" >doi:10.1016/J.JCT.2012.02.014</a> (2012). ",
508,507,Möller and Mauersberger (1992),"Möller, D. &#x0026; Mauersberger, G.: <span class='"cmti-10'">Aqueous</span> <span class='"cmti-10'">phase chemical reaction system used in cloud chemistry modelling</span>, in: EUROTRAC Special Publication: Clouds: Models and Mechanisms, edited by Flossmann, A., Cvitaš, T., Möller, D., &#x0026; Mauersberger, G., pp. 77–93 (1992). ",
509,1026,Moore (2000),"Moore, R. M.: <span class='"cmti-10'">The solubility of a suite of low molecular weight organochlorine</span> <span class='"cmti-10'">compounds in seawater and implications for estimating the marine source</span> <span class='"cmti-10'">of methyl chloride to the atmosphere</span>, Chemosphere; Global Change Sci., 2, 95–99, <a href='"https://doi.org/10.1016/S1465-9972(99)00045-8'" >doi:10.1016/S1465-9972(99)00045-8</a> (2000). ",
510,583,Moore et&nbsp;al. (1995),"Moore, R. M., Geen, C. E., &#x0026; Tait, V. K.: <span class='"cmti-10'">Determination of Henry&#x2019;s law constants for a suite of</span> <span class='"cmti-10'">naturally occuring halogenated methanes in seawater</span>, Chemosphere, 30, 1183–1191, <a href='"https://doi.org/10.1016/0045-6535(95)00009-W'" >doi:10.1016/0045-6535(95)00009-W</a> (1995). ",
511,764,Morrison and Johnstone (1954),"Morrison, T. J. &#x0026; Johnstone, N. B.: <span class='"cmti-10'">Solubilities of the inert gases in water</span>, J. Chem. Soc., pp. 3441–3446, <a href='"https://doi.org/10.1039/JR9540003441'" >doi:10.1039/JR9540003441</a> (1954). ",
512,189,Mozurkewich (1986),"Mozurkewich, M.: <span class='"cmti-10'">Comment on “Possible role of</span> NO<sub><span class='"cmr-7'">3</span></sub> <span class='"cmti-10'">in the nighttime chemistry of a cloud” by William L.</span><span class='"cmti-10'"> Chameides</span>, J. Geophys. Res., 91D, 14 569–14 570, <a href='"https://doi.org/10.1029/JD091ID13P14569'" >doi:10.1029/JD091ID13P14569</a> (1986). ",
513,276,Mozurkewich (1995),"Mozurkewich, M.: <span class='"cmti-10'">Mechanisms for the release of</span> <span class='"cmti-10'">halogens from sea-salt particles by free radical reactions</span>, J. Geophys. Res., 100D, 14 199–14 207, <a href='"https://doi.org/10.1029/94JD00358'" >doi:10.1029/94JD00358</a> (1995). ",
514,2965,Muir et&nbsp;al. (2004),"Muir, D. C. G., Teixeira, C., &#x0026; Wania, F.: <span class='"cmti-10'">Empirical and modeling evidence of regional atmospheric</span> <span class='"cmti-10'">transport of current-use pesticides</span>, Environ. Toxicol. Chem., 23, 2421–2432, <a href='"https://doi.org/10.1897/03-457'" >doi:10.1897/03-457</a> (2004). ",
515,1514,Müller and Heal (2001),"Müller, B. &#x0026; Heal, M. R.: <span class='"cmti-10'">The Henry&#x2019;s law</span> <span class='"cmti-10'">coefficient of 2-nitrophenol over the temperature range 278-303</span><span class='"cmti-10'"> </span>K, Chemosphere, 45, 309–314, <a href='"https://doi.org/10.1016/S0045-6535(00)00592-0'" >doi:10.1016/S0045-6535(00)00592-0</a> (2001). ",
516,2446,Munson et&nbsp;al. (1964),"Munson, E. S., Saidman, L. J., &#x0026; Eger, E. I.: <span class='"cmti-10'">Solubility of</span> <span class='"cmti-10'">fluroxene in blood and tissue homogenates</span>, Anesthesiology, 25, 638–640, <a href='"https://doi.org/10.1097/00000542-196409000-00010'" >doi:10.1097/00000542-196409000-00010</a> (1964). ",
517,2903,Munz and Roberts (1986),"Munz, C. &#x0026; Roberts, P. V.: <span class='"cmti-10'">Effects of solute</span> <span class='"cmti-10'">concentration and cosolvents on the aqueous activity coefficient</span> <span class='"cmti-10'">of halogenated hydrocarbons</span>, Environ. Sci. Technol., 20, 830–836, <a href='"https://doi.org/10.1021/ES00150A013'" >doi:10.1021/ES00150A013</a> (1986). ",
518,2243,Munz and Roberts (1987),"Munz, C. &#x0026; Roberts, P. V.: <span class='"cmti-10'">Air-water phase</span> <span class='"cmti-10'">equilibria of volatile organic solutes</span>, J. Am. Water Works Assoc., 79, 62–69, <a href='"https://doi.org/10.1002/J.1551-8833.1987.TB02844.X'" >doi:10.1002/J.1551-8833.1987.TB02844.X</a> (1987). ",
519,murphy83,Murphy et&nbsp;al. (1983),"Murphy, T. J., Pokojowczyk, J. C., &#x0026; Mullin, M. D.: <span class='"cmti-10'">Vapor exchange of PCBs</span> <span class='"cmti-10'">with Lake Michigan: The atmosphere as a sink for PCBs</span>, in: Physical Behavior of PCBs in the Great Lakes, edited by Mackay, D., Patterson, S., Eisenreich, S. J., &#x0026; Simmons, M. S., pp. 49–58, Ann Arbor Science, Ann Arbor, Mich. (1983). ",
520,853,Murphy et&nbsp;al. (1987),"Murphy, T. J., Mullin, M. D., &#x0026; Meyer, J. A.: <span class='"cmti-10'">Equilibration of polychlorinated biphenyls</span> <span class='"cmti-10'">and toxaphene with air and water</span>, Environ. Sci. Technol., 21, 155–162, <a href='"https://doi.org/10.1021/ES00156A005'" >doi:10.1021/ES00156A005</a> (1987). ",
